x-coordinate,y-coordinate,axial-velocity,radial-velocity,uu,vv,uv
5.0,1.044761154,0.02336329249,-0.004447310001,0.0004492712571117389,0.000583311715363078,0.00020119360630902058
5.0,1.062178289,0.02101962798,-0.004790093559,0.00040003963694460994,0.0005222805167808599,0.00017830556234922038
5.0,1.079847516,0.01872602657,-0.005131957799,0.00035258473495264786,0.0004627572889379692,0.00015625029040580368
5.0,1.097772482,0.01648737606,-0.005471667147,0.0003070155556031568,0.0004049279134952426,0.00013509574017063516
5.0,1.115956889,0.01430939798,-0.005807736784,0.00026344848510946627,0.00034899436340290926,0.00011491275516275733
5.0,1.134404493,0.01219904567,-0.006138326592,0.00022201273691815028,0.00029518301359129885,9.577742769959926e-05
5.0,1.153119101,0.01016517155,-0.006461063952,0.00018285971835064132,0.00024375800032610802,7.777567594851064e-05
5.0,1.17210458,0.008219708548,-0.00677271774,0.00014618054661482368,0.00019504688052760527,6.101045279552612e-05
5.0,1.19136485,0.006379951095,-0.007068595996,0.0001122430198445597,0.00014949011736623837,4.56109289913954e-05
5.0,1.210903887,0.00467335325,-0.007341360157,8.147647449298373e-05,0.0001077485507140159,3.174464497061261e-05
5.0,1.230725728,0.00314720358,-0.007578614033,5.4623792483035793e-05,7.09368064249485e-05,1.971408425201768e-05
5.0,1.250834464,0.001879246164,-0.007759687605,3.278906134649783e-05,4.0947768645965574e-05,1.0230218378557249e-05
5.0,1.271234248,0.0009589348599,-0.007859552109,1.700981608710544e-05,1.986867415956684e-05,4.155017436943386e-06
5.0,1.291929293,0.0004141967978,-0.007868236026,7.41988771277112e-06,7.868651264132075e-06,1.2889504114289253e-06
5.0,1.312923873,0.0001631605879,-0.007804905335,2.7222335422390694e-06,2.468457493600483e-06,3.115926187796359e-07
5.0,1.334222322,7.383895793e-05,-0.007702848572,8.659885872158294e-07,5.341895459452228e-07,6.019554529659411e-08
5.0,1.35582904,4.907375531e-05,-0.007586347646,2.493605612483689e-07,-9.551232596854459e-09,9.020731122709331e-09
5.0,1.377748487,4.449462717e-05,-0.007466100825,6.81615017628131e-08,-8.68172989852911e-08,6.281889205779862e-10
5.0,1.39998519,4.527055574e-05,-0.007345838293,1.907422823167997e-08,-4.058051753824176e-08,-9.394024062001126e-11
5.0,1.422543741,4.647308953e-05,-0.007227379421,7.018943872398199e-09,-8.423840209997952e-09,1.2985828889212655e-11
5.0,1.445428798,4.664288629e-05,-0.007111495573,4.5322378067496004e-09,-3.6051648628833615e-09,4.0984569757817904e-11
5.0,1.468645087,4.610595516e-05,-0.006997783963,4.048203814125182e-09,-2.9262686596204055e-09,4.891284208011971e-11
5.0,1.492197403,4.537633542e-05,-0.006886007566,3.941133166340146e-09,-2.7055808144009745e-09,4.903407742173238e-11
