      r       	      z       	     U_r      	    U_phi     	     U_z      	   U_r U_r       U_phi U_phi   	   U_z U_z   	   U_r U_phi   	   U_r U_z    	
7.55173554e-02	4.30000000e+01	1.42815172e-04	4.67045376e-05	1.59982062e-01	9.86671918e-04	9.87698637e-04	2.69724158e-02	4.49648555e-07	4.61167953e-05	
1.15298564e-01	4.30000000e+01	2.22207930e-04	6.93407965e-05	1.59910017e-01	9.86418217e-04	9.88340740e-04	2.69532193e-02	3.55171135e-07	7.08011817e-05	
1.56492140e-01	4.30000000e+01	2.98834214e-04	7.89732806e-05	1.59800296e-01	9.86383852e-04	9.89058738e-04	2.69223953e-02	7.12242055e-07	9.57819248e-05	
1.99148226e-01	4.30000000e+01	3.77631927e-04	8.25025051e-05	1.59645977e-01	9.86330373e-04	9.90063699e-04	2.68772420e-02	1.13140135e-06	1.21332363e-04	
2.43318747e-01	4.30000000e+01	4.58347025e-04	8.12063383e-05	1.59440575e-01	9.86276956e-04	9.91027062e-04	2.68155613e-02	1.52941775e-06	1.47458787e-04	
2.89057471e-01	4.30000000e+01	5.40524119e-04	7.42954084e-05	1.59180403e-01	9.86247312e-04	9.91622829e-04	2.67362475e-02	1.82456089e-06	1.73939875e-04	
3.36420073e-01	4.30000000e+01	6.23009013e-04	5.97427855e-05	1.58864419e-01	9.86221516e-04	9.91776060e-04	2.66391107e-02	2.02492560e-06	2.00533160e-04	
3.85464207e-01	4.30000000e+01	7.05545255e-04	3.97395703e-05	1.58492355e-01	9.86116342e-04	9.91715051e-04	2.65242440e-02	2.13664635e-06	2.27180236e-04	
4.36249572e-01	4.30000000e+01	7.89734168e-04	2.38194388e-05	1.58064025e-01	9.85854883e-04	9.91763990e-04	2.63918114e-02	2.02927705e-06	2.54095648e-04	
4.88837990e-01	4.30000000e+01	8.75106244e-04	1.72010590e-05	1.57581486e-01	9.85451529e-04	9.92093302e-04	2.62430407e-02	1.69940516e-06	2.81383696e-04	
5.43293473e-01	4.30000000e+01	9.62112307e-04	1.89643938e-05	1.57042491e-01	9.84864434e-04	9.93081976e-04	2.60781341e-02	1.19089441e-06	3.08999920e-04	
5.99682309e-01	4.30000000e+01	1.05090701e-03	1.97331722e-05	1.56440065e-01	9.84042352e-04	9.94640070e-04	2.58951985e-02	5.81095355e-07	3.36931849e-04	
6.58073138e-01	4.30000000e+01	1.14138387e-03	1.30756767e-05	1.55760263e-01	9.82918774e-04	9.96635679e-04	2.56895890e-02	-4.5309171e-08	3.65084080e-04	
7.18537039e-01	4.30000000e+01	1.23379416e-03	-3.9847755e-06	1.54992790e-01	9.81613249e-04	9.98785803e-04	2.54574709e-02	-6.5076789e-07	3.93561143e-04	
7.81147611e-01	4.30000000e+01	1.32837266e-03	-3.4739174e-05	1.54137346e-01	9.80342616e-04	1.00065864e-03	2.51992129e-02	-1.1410025e-06	4.22508229e-04	
8.45981070e-01	4.30000000e+01	1.42440813e-03	-7.5100401e-05	1.53202021e-01	9.79263391e-04	1.00255686e-03	2.49190363e-02	-1.4245600e-06	4.51779318e-04	
9.13116334e-01	4.30000000e+01	1.52125677e-03	-1.1710078e-04	1.52186463e-01	9.78348778e-04	1.00526570e-03	2.46176302e-02	-1.5540307e-06	4.81063787e-04	
9.82635127e-01	4.30000000e+01	1.61824337e-03	-1.5516345e-04	1.51077294e-01	9.77450990e-04	1.00898161e-03	2.42903863e-02	-1.6478284e-06	5.10116432e-04	
1.05462207e+00	4.30000000e+01	1.71561828e-03	-1.8118145e-04	1.49860896e-01	9.76497847e-04	1.01324640e-03	2.39332693e-02	-1.7219543e-06	5.38960013e-04	
1.12916479e+00	4.30000000e+01	1.81437740e-03	-2.0212182e-04	1.48521918e-01	9.75255991e-04	1.01751764e-03	2.35418597e-02	-1.7582173e-06	5.67716887e-04	
1.20635403e+00	4.30000000e+01	1.91498298e-03	-2.2121764e-04	1.47050621e-01	9.73733656e-04	1.02165855e-03	2.31131303e-02	-1.6031963e-06	5.96560888e-04	
1.28628375e+00	4.30000000e+01	2.01628565e-03	-2.3796638e-04	1.45450260e-01	9.72046619e-04	1.02569492e-03	2.26502212e-02	-1.1932268e-06	6.25292718e-04	
1.36905124e+00	4.30000000e+01	2.11615099e-03	-2.4845673e-04	1.43713380e-01	9.70105578e-04	1.02990283e-03	2.21529171e-02	-5.2542766e-07	6.53183730e-04	
1.45475726e+00	4.30000000e+01	2.21041214e-03	-2.4193805e-04	1.41825356e-01	9.67678029e-04	1.03470993e-03	2.16185752e-02	3.36126653e-07	6.78940761e-04	
1.54350612e+00	4.30000000e+01	2.29387298e-03	-2.1039873e-04	1.39787625e-01	9.64649617e-04	1.03960630e-03	2.10493080e-02	9.78210273e-07	7.01347819e-04	
1.63540588e+00	4.30000000e+01	2.36825398e-03	-1.6633570e-04	1.37607404e-01	9.61214325e-04	1.04351551e-03	2.04495501e-02	8.44126045e-07	7.20976630e-04	
1.73056838e+00	4.30000000e+01	2.43515917e-03	-1.2526025e-04	1.35288078e-01	9.57492215e-04	1.04640588e-03	1.98208698e-02	2.12416807e-07	7.37954764e-04	
1.82910947e+00	4.30000000e+01	2.49502340e-03	-9.2136028e-05	1.32820527e-01	9.52880797e-04	1.04817025e-03	1.91618989e-02	-4.0362329e-07	7.52128769e-04	
1.93114911e+00	4.30000000e+01	2.54856625e-03	-8.3762602e-05	1.30192836e-01	9.46854367e-04	1.04898736e-03	1.84717163e-02	-1.1868895e-06	7.63929734e-04	
2.03681149e+00	4.30000000e+01	2.59421140e-03	-9.5885410e-05	1.27398600e-01	9.39413746e-04	1.04912846e-03	1.77505206e-02	-1.7224469e-06	7.73288695e-04	
2.14622524e+00	4.30000000e+01	2.63247592e-03	-1.0274547e-04	1.24446322e-01	9.30729963e-04	1.04749473e-03	1.70004013e-02	-1.7327099e-06	7.80094003e-04	
2.25952355e+00	4.30000000e+01	2.66221576e-03	-9.3844137e-05	1.21371418e-01	9.21461825e-04	1.04450591e-03	1.62334470e-02	-1.3776170e-06	7.84231252e-04	
2.37684433e+00	4.30000000e+01	2.68165248e-03	-8.5329077e-05	1.18182973e-01	9.11551267e-04	1.03936496e-03	1.54555788e-02	-9.3735972e-07	7.85521655e-04	
2.49833040e+00	4.30000000e+01	2.68890225e-03	-7.8846565e-05	1.14872462e-01	9.00406082e-04	1.03102931e-03	1.46684660e-02	-8.4473039e-07	7.83535438e-04	
2.62412963e+00	4.30000000e+01	2.68273511e-03	-6.8429342e-05	1.11435199e-01	8.88164866e-04	1.02010847e-03	1.38739771e-02	-1.2818466e-06	7.77755590e-04	
2.75439515e+00	4.30000000e+01	2.66280334e-03	-5.8820019e-05	1.07850739e-01	8.74848080e-04	1.00735236e-03	1.30675451e-02	-1.4666688e-06	7.68167825e-04	
2.88928554e+00	4.30000000e+01	2.62697501e-03	-5.4268545e-05	1.04108736e-01	8.60012385e-04	9.93140874e-04	1.22486822e-02	-1.3808710e-06	7.54370370e-04	
3.02896499e+00	4.30000000e+01	2.57548565e-03	-5.7701213e-05	1.00263376e-01	8.43362316e-04	9.75758386e-04	1.14342001e-02	-1.4949276e-06	7.36741985e-04	
3.17360354e+00	4.30000000e+01	2.50882133e-03	-3.8546154e-05	9.63345999e-02	8.25049113e-04	9.53496947e-04	1.06310793e-02	-1.7234173e-06	7.16008243e-04	
3.32337723e+00	4.30000000e+01	2.42343586e-03	-2.3709496e-05	9.23315071e-02	8.05301487e-04	9.28191373e-04	9.84115852e-03	-2.1809804e-06	6.92129405e-04	
3.47846840e+00	4.30000000e+01	2.32372869e-03	8.24191591e-06	8.82237877e-02	7.83940846e-04	9.01797784e-04	9.05966278e-03	-2.0311944e-06	6.65337444e-04	
3.63906583e+00	4.30000000e+01	2.19856489e-03	4.78595381e-05	8.40249283e-02	7.60267160e-04	8.71618291e-04	8.29498041e-03	-1.2122416e-06	6.34369268e-04	
3.80536501e+00	4.30000000e+01	2.04789935e-03	7.85784975e-05	7.97866766e-02	7.34543375e-04	8.38121454e-04	7.55609528e-03	-4.2698192e-07	5.99982129e-04	
3.97756837e+00	4.30000000e+01	1.87068608e-03	1.05470584e-04	7.54825355e-02	7.07640004e-04	7.99301703e-04	6.83923552e-03	8.74429193e-07	5.62305562e-04	
4.15588552e+00	4.30000000e+01	1.66567150e-03	1.12278020e-04	7.10692645e-02	6.77727402e-04	7.58982846e-04	6.14067911e-03	1.25937443e-06	5.21481059e-04	
4.34053354e+00	4.30000000e+01	1.42918673e-03	1.30531425e-04	6.65284627e-02	6.44030066e-04	7.15002838e-04	5.45972182e-03	1.62874107e-06	4.78039652e-04	
4.53173718e+00	4.30000000e+01	1.17242883e-03	1.50847526e-04	6.18898975e-02	6.07460279e-04	6.67723565e-04	4.80489690e-03	2.64692146e-06	4.34022163e-04	
4.72972919e+00	4.30000000e+01	9.01787639e-04	1.47233770e-04	5.72286662e-02	5.68824427e-04	6.18401807e-04	4.18918247e-03	3.48352504e-06	3.90877590e-04	
4.93475059e+00	4.30000000e+01	6.05225381e-04	1.48696028e-04	5.25766403e-02	5.28615446e-04	5.69521082e-04	3.61254125e-03	3.33695993e-06	3.47763967e-04	
5.14705094e+00	4.30000000e+01	2.85572744e-04	1.34967691e-04	4.79692412e-02	4.87809543e-04	5.17905163e-04	3.08085548e-03	3.19710499e-06	3.05142879e-04	
5.36688866e+00	4.30000000e+01	-4.6112756e-05	7.52680081e-05	4.34391197e-02	4.47094149e-04	4.64787755e-04	2.59726709e-03	2.17974983e-06	2.63761967e-04	
5.59453137e+00	4.30000000e+01	-3.9721379e-04	4.40300020e-05	3.89596559e-02	4.06451320e-04	4.12070140e-04	2.15758303e-03	1.30500550e-06	2.23652997e-04	
5.83025615e+00	4.30000000e+01	-7.6476320e-04	4.01508734e-05	3.45176947e-02	3.65903964e-04	3.59022109e-04	1.76238304e-03	8.24190766e-07	1.85493580e-04	
6.07434996e+00	4.30000000e+01	-1.1417251e-03	5.57808806e-05	3.02088144e-02	3.27376262e-04	3.07649060e-04	1.41517279e-03	-1.9941456e-07	1.50371572e-04	
6.32710993e+00	4.30000000e+01	-1.5282119e-03	7.98256369e-05	2.60744347e-02	2.90045050e-04	2.58778157e-04	1.11626769e-03	-1.2654474e-06	1.18828982e-04	
6.58884372e+00	4.30000000e+01	-1.9098679e-03	6.93047218e-05	2.21066918e-02	2.53427114e-04	2.15757014e-04	8.60743959e-04	-1.9597636e-06	9.12021673e-05	
6.85986994e+00	4.30000000e+01	-2.2756658e-03	2.24513403e-05	1.83565492e-02	2.17950022e-04	1.76100608e-04	6.45093102e-04	-2.1182758e-06	6.69992968e-05	
7.14051850e+00	4.30000000e+01	-2.6199443e-03	-2.0061363e-05	1.48687806e-02	1.84408443e-04	1.40109190e-04	4.67669591e-04	-1.6412600e-06	4.66932113e-05	
7.43113104e+00	4.30000000e+01	-2.9419743e-03	-6.1113676e-05	1.17360161e-02	1.53260157e-04	1.07577730e-04	3.28198341e-04	-1.0575120e-06	2.98293101e-05	
7.73206130e+00	4.30000000e+01	-3.2400681e-03	-5.8818050e-05	8.99258348e-03	1.25408275e-04	8.05942520e-05	2.21681690e-04	-6.6639236e-07	1.67354859e-05	
8.04367559e+00	4.30000000e+01	-3.4893144e-03	1.32887902e-05	6.64674799e-03	1.01091167e-04	5.78189372e-05	1.43603464e-04	-6.9251028e-07	7.42038719e-06	
8.36635324e+00	4.30000000e+01	-3.6696697e-03	8.59826076e-05	4.73875946e-03	8.01902870e-05	4.02480731e-05	8.97889362e-05	-4.8010017e-07	1.54566405e-06	
8.70048704e+00	4.30000000e+01	-3.7809687e-03	9.82027554e-05	3.28523345e-03	6.25234361e-05	2.68619847e-05	5.47077460e-05	-1.4908547e-07	-1.6119582e-06	
9.04648371e+00	4.30000000e+01	-3.8169374e-03	7.84565638e-05	2.26646382e-03	4.84073810e-05	1.71443612e-05	3.27721300e-05	-5.4431408e-09	-2.9153491e-06	
9.40476442e+00	4.30000000e+01	-3.7903221e-03	5.57836467e-05	1.58791891e-03	3.75535653e-05	1.04959040e-05	1.95684781e-05	4.00070805e-08	-3.2777498e-06	
9.77576531e+00	4.30000000e+01	-3.7204739e-03	3.51435123e-05	1.18317587e-03	2.95714143e-05	6.16345248e-06	1.19573442e-05	2.92495826e-08	-3.2438876e-06	
1.01599379e+01	4.30000000e+01	-3.6267476e-03	2.16345255e-05	9.46292542e-04	2.36910044e-05	3.52132041e-06	7.46125363e-06	-3.9884969e-08	-3.0703101e-06	
1.05577500e+01	4.30000000e+01	-3.5165141e-03	7.87676534e-06	8.12338384e-04	1.93808169e-05	2.03396688e-06	4.85312246e-06	-1.1539028e-07	-2.8682579e-06	
1.09696858e+01	4.30000000e+01	-3.3947514e-03	5.62302206e-06	7.33720096e-04	1.62168845e-05	1.11821216e-06	3.25040491e-06	-9.4293967e-08	-2.6423342e-06	
1.13962466e+01	4.30000000e+01	-3.2719083e-03	5.00108335e-06	6.87407378e-04	1.38502995e-05	6.63830449e-07	2.31142366e-06	-4.8754812e-08	-2.4226296e-06	
1.18379519e+01	4.30000000e+01	-3.1502608e-03	3.15894102e-06	6.64546248e-04	1.20747864e-05	4.03407544e-07	1.70897924e-06	-3.0799967e-08	-2.2449156e-06	
1.22953391e+01	4.30000000e+01	-3.0309968e-03	9.07342600e-07	6.50356255e-04	1.06934998e-05	2.39803620e-07	1.31447549e-06	-1.6273956e-08	-2.1056056e-06	
1.27689651e+01	4.30000000e+01	-2.9147859e-03	-3.4684227e-07	6.38989074e-04	9.58187432e-06	1.53977292e-07	1.04406267e-06	-9.8069351e-09	-1.9788767e-06	
1.32594064e+01	4.30000000e+01	-2.8022354e-03	-1.3669855e-06	6.31407376e-04	8.65722165e-06	1.02395155e-07	8.65892575e-07	-4.7830974e-09	-1.8675516e-06	
1.37672601e+01	4.30000000e+01	-2.6943987e-03	-1.9590048e-06	6.24412584e-04	7.86752102e-06	6.93486489e-08	7.37167336e-07	-2.0198569e-09	-1.7679266e-06	
1.42931443e+01	4.30000000e+01	-2.5913064e-03	-1.6764478e-06	6.15551883e-04	7.17986854e-06	4.58892336e-08	6.38801247e-07	8.37581883e-11	-1.6713436e-06	
1.48376991e+01	4.30000000e+01	-2.4925108e-03	-9.7868935e-07	6.03884796e-04	6.57394555e-06	2.91676893e-08	5.61550980e-07	7.50901121e-10	-1.5737030e-06	
1.54015875e+01	4.30000000e+01	-2.3976465e-03	-6.4896173e-07	5.90445525e-04	6.03445293e-06	1.83331074e-08	5.00071128e-07	1.08639336e-09	-1.4774804e-06	
1.59854958e+01	4.30000000e+01	-2.3063854e-03	-6.5136278e-07	5.75989222e-04	5.55000273e-06	1.16170304e-08	4.50140016e-07	1.19165929e-09	-1.3841834e-06	
1.65901348e+01	4.30000000e+01	-2.2187623e-03	-6.7451077e-07	5.60324955e-04	5.11256729e-06	7.14593379e-09	4.08096271e-07	1.26134420e-09	-1.2938184e-06	
1.72162405e+01	4.30000000e+01	-2.1347868e-03	-6.8985593e-07	5.43214030e-04	4.71641708e-06	4.18137519e-09	3.71498917e-07	1.28887431e-09	-1.2058680e-06	
1.78645751e+01	4.30000000e+01	-2.0543584e-03	-7.0325734e-07	5.24373271e-04	4.35673148e-06	2.26259129e-09	3.38474022e-07	1.28806757e-09	-1.1197081e-06	
1.85359277e+01	4.30000000e+01	-1.9774871e-03	-7.0970179e-07	5.03621998e-04	4.03026575e-06	1.09539173e-09	3.07677696e-07	1.27449039e-09	-1.0348985e-06	
1.92311156e+01	4.30000000e+01	-1.9038783e-03	-6.9358175e-07	4.81220065e-04	3.73360550e-06	5.19017770e-10	2.78550033e-07	1.25174052e-09	-9.5123667e-07	
1.99509851e+01	4.30000000e+01	-1.8330566e-03	-6.8393409e-07	4.58105629e-04	3.46310022e-06	4.17375140e-10	2.51733265e-07	1.21676006e-09	-8.6936974e-07	
2.06964123e+01	4.30000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.14683047e+01	4.30000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.22676019e+01	4.30000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.30952768e+01	4.30000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.39523370e+01	4.30000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.48398257e+01	4.30000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.57588232e+01	4.30000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.67104482e+01	4.30000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.76958592e+01	4.30000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.87162555e+01	4.30000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
2.97728793e+01	4.30000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
3.08670168e+01	4.30000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
3.20000000e+01	4.30000000e+01	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	
0.000000000000	4.40000000e+01	7.93252600e-05	9.63972810e-05	1.56271940e-01	9.32057450e-04	9.58707250e-04	2.57380260e-02	-1.6492408e-05	-1.4048625e-05	
3.71000886e-02	4.40000000e+01	7.15572544e-05	1.94572288e-06	1.56259294e-01	9.45666702e-04	9.45569195e-04	2.57344430e-02	6.91492613e-07	2.29044094e-05	
7.55173554e-02	4.40000000e+01	1.44092342e-04	4.57479057e-06	1.56220278e-01	9.45625992e-04	9.45548379e-04	2.57233367e-02	4.00338488e-07	4.49878916e-05	
1.15298564e-01	4.40000000e+01	2.21621900e-04	5.19102044e-06	1.56155273e-01	9.45403884e-04	9.45844205e-04	2.57049174e-02	-5.3001051e-08	6.85746293e-05	
1.56492140e-01	4.40000000e+01	2.97700209e-04	2.35223416e-06	1.56062109e-01	9.45475096e-04	9.46037237e-04	2.56777628e-02	-3.6757587e-08	9.27357221e-05	
1.99148226e-01	4.40000000e+01	3.74139541e-04	1.24843075e-06	1.55937687e-01	9.45545175e-04	9.46193544e-04	2.56404248e-02	8.01934675e-08	1.17099935e-04	
2.43318747e-01	4.40000000e+01	4.51432497e-04	4.65252226e-06	1.55777947e-01	9.45442140e-04	9.46282585e-04	2.55918222e-02	2.00414578e-07	1.41744815e-04	
2.89057471e-01	4.40000000e+01	5.29417352e-04	1.32890301e-05	1.55577587e-01	9.45090388e-04	9.46386223e-04	2.55308513e-02	2.47774303e-07	1.66478265e-04	
3.36420073e-01	4.40000000e+01	6.08023030e-04	2.58109994e-05	1.55330467e-01	9.44627705e-04	9.46537312e-04	2.54560612e-02	3.02302143e-07	1.91287750e-04	
3.85464207e-01	4.40000000e+01	6.87571736e-04	4.13515239e-05	1.55030221e-01	9.44133042e-04	9.46834012e-04	2.53656735e-02	4.30344239e-07	2.16348417e-04	
4.36249572e-01	4.40000000e+01	7.68561759e-04	6.14843431e-05	1.54670338e-01	9.43452488e-04	9.47539295e-04	2.52577858e-02	4.43065300e-07	2.41673762e-04	
4.88837990e-01	4.40000000e+01	8.51120591e-04	8.56887321e-05	1.54245060e-01	9.42648004e-04	9.48749191e-04	2.51309556e-02	2.71458670e-07	2.67298753e-04	
5.43293473e-01	4.40000000e+01	9.34738032e-04	1.06470050e-04	1.53754261e-01	9.41795963e-04	9.50635032e-04	2.49855207e-02	-1.1704297e-07	2.93104964e-04	
5.99682309e-01	4.40000000e+01	1.01961802e-03	1.18210559e-04	1.53194569e-01	9.40927015e-04	9.52912365e-04	2.48202513e-02	-5.4123420e-07	3.19027871e-04	
6.58073138e-01	4.40000000e+01	1.10639465e-03	1.19346285e-04	1.52560206e-01	9.40013747e-04	9.55267859e-04	2.46334011e-02	-7.9333373e-07	3.45245189e-04	
7.18537039e-01	4.40000000e+01	1.19528148e-03	1.06423962e-04	1.51842669e-01	9.39031131e-04	9.57577552e-04	2.44224898e-02	-9.3043053e-07	3.71860491e-04	
7.81147611e-01	4.40000000e+01	1.28623297e-03	7.58841610e-05	1.51034984e-01	9.37945787e-04	9.59767719e-04	2.41857928e-02	-1.0007009e-06	3.98936712e-04	
8.45981070e-01	4.40000000e+01	1.37969218e-03	3.14478266e-05	1.50133735e-01	9.36706588e-04	9.61973701e-04	2.39228022e-02	-9.9855577e-07	4.26561752e-04	
9.13116334e-01	4.40000000e+01	1.47584441e-03	-1.8986656e-05	1.49141189e-01	9.35247702e-04	9.64485417e-04	2.36347727e-02	-1.0411215e-06	4.54682032e-04	
9.82635127e-01	4.40000000e+01	1.57342122e-03	-7.0400480e-05	1.48060410e-01	9.33610397e-04	9.67320404e-04	2.33230429e-02	-1.3263104e-06	4.82952657e-04	
1.05462207e+00	4.40000000e+01	1.67160171e-03	-1.2322644e-04	1.46888007e-01	9.31980442e-04	9.70626534e-04	2.29863529e-02	-1.6215627e-06	5.11254540e-04	
1.12916479e+00	4.40000000e+01	1.76920061e-03	-1.7214378e-04	1.45613746e-01	9.30458428e-04	9.74322844e-04	2.26210523e-02	-1.6671558e-06	5.39236046e-04	
1.20635403e+00	4.40000000e+01	1.86502164e-03	-2.1189067e-04	1.44227050e-01	9.29139264e-04	9.78706009e-04	2.22243611e-02	-1.3836776e-06	5.66533643e-04	
1.28628375e+00	4.40000000e+01	1.95973994e-03	-2.3936692e-04	1.42717646e-01	9.28053124e-04	9.83332991e-04	2.17948794e-02	-1.0062630e-06	5.93048193e-04	
1.36905124e+00	4.40000000e+01	2.05179195e-03	-2.5182751e-04	1.41078613e-01	9.26985106e-04	9.87421797e-04	2.13337536e-02	-9.1316964e-07	6.18261526e-04	
1.45475726e+00	4.40000000e+01	2.13965518e-03	-2.4513181e-04	1.39309517e-01	9.25456536e-04	9.90900817e-04	2.08427894e-02	-9.1257902e-07	6.41863313e-04	
1.54350612e+00	4.40000000e+01	2.22407264e-03	-2.1087875e-04	1.37412853e-01	9.23268200e-04	9.93949285e-04	2.03232280e-02	-8.0627544e-07	6.63952441e-04	
1.63540588e+00	4.40000000e+01	2.30395036e-03	-1.6425034e-04	1.35375870e-01	9.20495330e-04	9.96314171e-04	1.97723588e-02	-6.0234741e-07	6.84443561e-04	
1.73056838e+00	4.40000000e+01	2.37724048e-03	-1.2780941e-04	1.33201133e-01	9.17396233e-04	9.98004403e-04	1.91927612e-02	-2.9535885e-07	7.02880697e-04	
1.82910947e+00	4.40000000e+01	2.44153162e-03	-1.0298866e-04	1.30882939e-01	9.13769355e-04	9.99947926e-04	1.85842823e-02	1.23260389e-07	7.18567188e-04	
1.93114911e+00	4.40000000e+01	2.49640790e-03	-9.0313990e-05	1.28401481e-01	9.09156474e-04	1.00186171e-03	1.79424718e-02	3.68069549e-07	7.31197454e-04	
2.03681149e+00	4.40000000e+01	2.54113413e-03	-9.1009866e-05	1.25748820e-01	9.02960042e-04	1.00356266e-03	1.72666473e-02	4.10479843e-07	7.40364339e-04	
2.14622524e+00	4.40000000e+01	2.57605429e-03	-1.0307471e-04	1.22948378e-01	8.95142092e-04	1.00322567e-03	1.65640632e-02	4.62956890e-07	7.46531865e-04	
2.25952355e+00	4.40000000e+01	2.60119141e-03	-1.0730275e-04	1.20015620e-01	8.85741521e-04	1.00030299e-03	1.58406092e-02	4.85921389e-07	7.49749286e-04	
2.37684433e+00	4.40000000e+01	2.61791099e-03	-1.0171332e-04	1.16963799e-01	8.75317762e-04	9.96216637e-04	1.51043559e-02	7.52512833e-07	7.50446772e-04	
2.49833040e+00	4.40000000e+01	2.62597735e-03	-9.3387588e-05	1.13787839e-01	8.64591781e-04	9.89993384e-04	1.43575546e-02	1.00527565e-06	7.48408971e-04	
2.62412963e+00	4.40000000e+01	2.62435169e-03	-8.6983482e-05	1.10479611e-01	8.53373200e-04	9.82091679e-04	1.36009953e-02	1.17081503e-06	7.43758481e-04	
2.75439515e+00	4.40000000e+01	2.61279309e-03	-8.8550074e-05	1.07049794e-01	8.41645159e-04	9.71135465e-04	1.28369959e-02	1.18210640e-06	7.36794069e-04	
2.88928554e+00	4.40000000e+01	2.58547410e-03	-8.5458414e-05	1.03488838e-01	8.28887637e-04	9.55965872e-04	1.20661471e-02	1.06038798e-06	7.26205505e-04	
3.02896499e+00	4.40000000e+01	2.53882624e-03	-6.5485897e-05	9.98065718e-02	8.14376956e-04	9.38815453e-04	1.12933797e-02	5.41930325e-07	7.11360588e-04	
3.17360354e+00	4.40000000e+01	2.48270459e-03	-4.0429267e-05	9.60359168e-02	7.98079327e-04	9.20120594e-04	1.05277654e-02	5.31266239e-07	6.93615121e-04	
3.32337723e+00	4.40000000e+01	2.40776852e-03	-2.8939533e-05	9.21906216e-02	7.79687619e-04	8.98429383e-04	9.77165597e-03	9.42847914e-07	6.72014664e-04	
3.47846840e+00	4.40000000e+01	2.31417505e-03	-3.0713648e-05	8.82559290e-02	7.59461349e-04	8.73906952e-04	9.02505964e-03	1.23578666e-06	6.46992211e-04	
3.63906583e+00	4.40000000e+01	2.20022357e-03	-1.9191563e-05	8.42242887e-02	7.37570009e-04	8.46780158e-04	8.29145107e-03	1.64166625e-06	6.18237167e-04	
3.80536501e+00	4.40000000e+01	2.06272690e-03	8.76350340e-06	8.01403804e-02	7.13831527e-04	8.15411349e-04	7.58060551e-03	1.94713861e-06	5.86751641e-04	
3.97756837e+00	4.40000000e+01	1.90599275e-03	3.79419427e-05	7.59975394e-02	6.88461000e-04	7.80906184e-04	6.89023523e-03	1.79153988e-06	5.53044186e-04	
